date,home_team,away_team,home_xg,away_xg,home_goals,away_goals,home_npxg,away_npxg,home_ppda,away_ppda
2024-02-10,Tottenham,Brighton,2.109,1.493,2,1,2.10928,0.73168,13.636363636363637,12.727272727272727
2024-02-10,Wolverhampton Wanderers,Brentford,1.058,1.849,0,2,1.05781,1.84908,5.7894736842105265,15.85
2024-02-10,Nottingham Forest,Newcastle United,0.968,0.511,2,3,0.968075,0.511375,26.4375,9.529411764705882
2024-02-11,West Ham,Arsenal,0.191,3.999,0,6,0.191065,3.23776,21.8,6.809523809523809
2024-02-11,Aston Villa,Manchester United,2.647,2.446,1,2,2.64675,2.44591,11.85,11.75
2024-02-12,Crystal Palace,Chelsea,0.72,1.269,1,3,0.719516,1.26948,21.434782608695652,5.947368421052632
2024-02-17,Brentford,Liverpool,1.695,3.09,1,4,1.69518,3.08952,13.6,7.363636363636363
2024-02-17,Burnley,Arsenal,0.335,2.206,0,5,0.335143,1.44458,22.235294117647058,9.210526315789474
2024-02-17,Fulham,Aston Villa,1.418,1.573,1,2,1.41796,1.57297,12.590909090909092,25.09090909090909
2024-02-17,Newcastle United,Bournemouth,2.384,2.081,2,2,1.62308,2.08098,6.529411764705882,7.0
2024-02-17,Nottingham Forest,West Ham,2.669,0.52,2,0,2.66942,0.520016,13.8125,8.185185185185185
2024-02-17,Tottenham,Wolverhampton Wanderers,1.598,1.776,1,2,1.59768,1.77591,4.964285714285714,15.368421052631579
2024-02-17,Manchester City,Chelsea,2.777,1.829,1,1,2.77713,1.82903,7.375,17.529411764705884
